2;157;228;48;11;181;233
2;257;202;36;27;275;215
2;143;172;24;22;155;183
2;253;157;18;20;262;167
2;195;154;19;38;204;173
3;165;221;26;18;178;230
3;255;202;31;25;270;214
3;145;158;26;25;158;170
3;2;93;27;35;15;110
3;33;89;33;25;49;101
3;162;84;22;38;173;103
4;301;203;18;36;310;221
4;237;184;47;42;260;205
4;140;155;31;38;155;174
4;188;143;31;48;203;167
4;139;111;21;29;149;125
4;1;93;30;38;16;112
4;36;90;22;25;47;102
4;145;72;47;31;168;87
4;216;47;37;21;234;57
4;189;45;24;36;201;63
5;221;222;38;17;240;230
5;175;217;24;16;187;225
5;151;216;20;23;161;227
5;296;200;23;39;307;219
5;235;182;44;40;257;202
5;140;154;29;40;154;174
5;188;145;22;22;199;156
5;139;117;21;29;149;131
5;36;96;29;21;50;106
5;1;96;24;34;13;113
5;150;80;31;47;165;103
5;165;66;25;21;177;76
5;195;52;25;25;207;64
5;223;46;33;23;239;57
6;226;212;42;24;247;224
6;287;191;32;48;303;215
6;226;179;50;37;251;197
6;142;151;28;36;156;169
6;187;141;30;42;202;162
6;303;129;16;35;311;146
6;117;96;26;24;130;108
6;1;79;67;53;34;105
6;168;43;75;39;205;62
6;240;13;21;19;250;22
6;135;1;58;26;164;14
7;171;205;25;21;183;215
7;287;193;32;46;303;216
7;140;140;30;44;155;162
7;186;139;30;27;201;152
7;29;133;21;26;39;146
7;139;113;20;26;149;126
7;1;95;10;38;6;114
7;24;94;36;24;42;106
7;161;60;32;48;177;84
7;194;53;27;23;207;64
7;222;44;40;19;242;53
8;153;201;44;38;175;220
8;208;170;62;69;239;204
8;270;165;49;74;294;202
8;139;146;34;34;156;163
8;182;136;23;40;193;156
8;136;119;22;22;147;130
8;150;57;59;55;179;84
8;219;45;26;38;232;64
9;138;189;58;50;167;214
9;185;135;25;22;197;146
9;139;119;32;60;155;149
9;220;116;22;28;231;130
9;153;53;65;49;185;77
9;220;34;62;33;251;50
10;149;192;45;47;171;215
10;145;141;29;35;159;158
10;11;99;24;21;23;109
10;154;46;94;58;201;75
10;181;1;29;13;195;7
11;133;187;57;52;161;213
11;301;153;18;36;310;171
11;144;147;26;24;157;159
11;170;145;22;21;181;155
11;139;105;18;25;148;117
11;3;95;31;32;18;111
11;35;86;29;24;49;98
11;205;48;18;26;214;61
11;167;48;33;42;183;69
12;153;186;36;45;171;208
12;250;176;60;60;280;206
12;303;154;16;26;311;167
12;146;135;17;30;154;150
12;1;92;40;37;21;110
12;37;84;25;23;49;95
12;153;52;63;46;184;75
12;219;48;23;20;230;58
13;152;181;32;47;168;204
13;246;174;64;62;278;205
13;194;168;57;55;222;195
13;142;138;23;30;153;153
13;1;91;30;26;16;104
13;37;90;20;21;47;100
13;158;46;55;39;185;65
13;221;45;43;22;242;56
14;149;177;30;41;164;197
14;191;176;52;44;217;198
14;257;171;38;60;276;201
14;225;167;27;23;238;178
14;294;151;25;43;306;172
14;141;118;23;46;152;141
14;1;98;35;36;18;116
14;17;76;38;33;36;92
14;157;57;40;43;177;78
14;201;47;50;33;226;63
14;253;39;20;26;263;52
15;144;173;39;45;163;195
15;189;172;48;46;213;195
15;255;167;45;60;277;197
15;222;166;27;21;235;176
15;295;144;24;41;307;164
15;49;144;28;15;63;151
15;139;131;26;30;152;146
15;1;89;25;45;13;111
15;33;78;26;32;46;94
15;163;46;97;53;211;72
16;223;199;29;28;237;213
16;149;175;34;40;166;195
16;252;165;48;58;276;194
16;186;159;62;57;217;187
16;302;150;17;35;310;167
16;143;128;18;30;152;143
16;1;104;30;32;16;120
16;30;89;22;22;41;100
16;156;52;74;46;193;75
17;158;181;24;30;170;196
17;128;179;27;19;141;188
17;291;147;28;41;305;167
17;141;120;23;38;152;139
17;177;113;19;23;186;124
17;1;105;32;37;17;123
17;29;82;22;28;40;96
17;158;53;51;49;183;77
18;191;158;42;48;212;182
18;229;130;16;22;237;141
18;139;125;23;37;150;143
18;1;101;30;43;16;122
18;142;96;21;24;152;108
18;27;90;17;30;35;105
18;167;46;78;54;206;73
19;242;161;45;50;264;186
19;142;160;26;40;155;180
19;215;156;26;19;228;165
19;189;155;37;41;207;175
19;141;123;22;30;152;138
19;142;97;20;22;152;108
19;171;47;46;48;194;71
19;228;44;38;19;247;53
20;162;181;17;30;170;196
20;239;157;44;51;261;182
20;181;151;51;47;206;174
20;287;143;32;27;303;156
20;137;123;40;73;157;159
20;1;94;34;50;18;119
20;159;60;33;34;175;77
20;189;46;56;24;217;58
21;279;218;30;21;294;228
21;163;194;23;25;174;206
21;236;167;34;44;253;189
21;267;151;28;23;281;162
21;185;149;51;42;210;170
21;142;119;19;31;151;134
21;1;87;59;42;30;108
21;156;74;27;19;169;83
21;180;43;73;36;216;61
22;273;205;32;34;289;222
22;235;163;49;36;259;181
22;182;150;44;52;204;176
22;279;142;24;22;291;153
22;140;121;18;27;149;134
22;1;87;59;52;30;113
22;161;50;59;42;190;71
22;225;47;18;26;234;60
23;250;208;44;27;272;221
23;232;161;47;35;255;178
23;182;145;51;42;207;166
23;139;117;31;70;154;152
23;1;91;32;42;17;112
23;160;48;61;52;190;74
23;223;44;32;23;239;55
24;173;222;34;17;190;230
24;305;210;14;23;312;221
24;259;204;39;35;278;221
24;180;158;25;26;192;171
24;243;154;33;35;259;171
24;147;147;23;21;158;157
24;142;109;17;22;150;120
24;1;86;38;36;20;104
24;160;48;87;47;203;71
24;251;27;26;29;264;41
25;173;216;26;23;186;227
25;299;203;20;29;309;217
25;228;201;65;38;260;220
25;182;155;22;22;193;166
25;228;137;71;51;263;162
25;139;98;21;44;149;120
25;1;96;23;42;12;117
25;160;59;39;34;179;76
26;296;212;23;25;307;224
26;168;203;43;36;189;221
26;153;202;26;37;166;220
26;224;195;69;44;258;217
26;216;161;37;24;234;173
26;138;157;22;20;149;167
26;180;136;22;38;191;155
26;281;135;18;29;290;149
26;1;87;47;40;24;107
26;250;42;24;22;262;53
26;161;38;88;43;205;59
27;158;207;47;32;181;223
27;177;153;23;31;188;168
27;144;149;28;27;158;162
27;221;142;48;39;245;161
27;143;111;18;26;152;124
27;1;99;21;27;11;112
27;172;73;23;29;183;87
27;226;43;35;31;243;58
28;154;203;48;36;178;221
28;289;189;30;50;304;214
28;146;148;21;25;156;160
28;245;141;23;29;256;155
28;146;51;76;66;184;84
29;149;197;48;42;173;218
29;286;184;33;53;302;210
29;176;148;22;28;187;162
29;217;141;49;45;241;163
29;147;136;17;34;155;153
29;140;109;19;27;149;122
29;146;82;22;25;157;94
29;162;52;34;28;179;66
29;233;45;34;18;250;54
29;199;45;30;25;214;57
30;157;194;40;45;177;216
30;281;181;38;52;300;207
30;213;154;21;21;223;164
30;242;145;21;21;252;155
30;21;90;23;18;32;99
30;162;63;24;30;174;78
30;182;58;38;28;201;72
31;155;199;40;36;175;217
31;278;177;41;54;298;204
31;214;145;23;28;225;159
31;240;136;21;31;250;151
31;146;134;19;31;155;149
31;17;91;24;18;29;100
31;168;43;78;47;207;66
32;153;185;39;44;172;207
32;274;175;45;50;296;200
32;213;143;27;28;226;157
32;241;136;17;26;249;149
32;143;130;20;37;153;148
32;15;91;24;20;27;101
32;145;79;27;26;158;92
32;176;49;48;47;200;72
33;153;187;37;33;171;203
33;267;171;52;47;293;194
33;212;145;19;24;221;157
33;143;130;20;34;153;147
33;142;97;18;27;151;110
33;13;93;21;18;23;102
33;167;65;22;26;178;78
33;242;47;33;13;258;53
33;193;31;35;34;210;48
34;151;185;38;34;170;202
34;267;171;45;41;289;191
34;199;169;63;56;230;197
34;212;141;19;27;221;154
34;236;133;18;25;245;145
34;138;110;24;52;150;136
34;1;92;33;25;17;104
35;154;179;35;29;171;193
35;265;169;40;57;285;197
35;300;156;19;32;309;172
35;206;141;23;24;217;153
35;170;132;20;20;180;142
35;140;125;23;32;151;141
35;1;95;27;22;14;106
35;167;74;20;28;177;88
35;170;57;46;27;193;70
36;147;180;38;31;166;195
36;193;161;65;51;225;186
36;260;160;59;51;289;185
36;204;145;21;20;214;155
36;167;114;22;35;178;131
36;142;101;21;53;152;127
36;3;93;23;20;14;103
36;171;58;24;27;183;71
36;199;30;82;46;240;53
37;150;165;33;46;166;188
37;260;160;38;42;279;181
37;191;159;58;60;220;189
37;206;134;19;26;215;147
37;142;123;20;29;152;137
37;170;112;16;34;178;129
37;1;96;22;19;12;105
37;185;40;81;39;225;59
38;148;168;36;38;166;187
38;258;160;48;39;282;179
38;185;156;63;49;216;180
38;136;114;25;43;148;135
38;37;94;19;19;46;103
38;1;93;20;22;11;104
38;166;63;28;80;180;103
38;193;36;79;35;232;53
39;144;173;37;22;162;184
39;255;156;38;39;274;175
39;182;156;60;44;212;178
39;304;152;15;87;311;195
39;203;132;21;23;213;143
39;39;97;23;16;50;105
39;138;87;23;69;149;121
